src_id	verse_id	book	chapter	verse	english_text	nagamese_text
EN_NAG_00102	1CO_5_11	1 Corinthians	5	11	[English translation for 1 Corinthians 5:11]	Kintu etiya ami apnikhan ke likha to utu manu khan logote namilibi jun tai nijorke ekjon bhai nisena koi kintu jun bebichar ase, nohoile lalchi ase, nohoile murti puja kora, nohoile kotha pora biya gali kora, nohoile nisa pani kore, nohoile manu ke thogai diye. Eneka manu logote kha luwa bhi na koribi.
EN_NAG_00103	1CO_5_12	1 Corinthians	5	12	[English translation for 1 Corinthians 5:12]	Ki kori bole ami abiswasi khan ke bisar koribo? Bhitor te thaka khan ke bisar koribo lage nohoi?
EN_NAG_00104	1CO_6_13	1 Corinthians	6	13	[English translation for 1 Corinthians 6:13]	Kintu Isor to abiswasi khan ke bisar kore. “Etu biya manu ke apnikhan laga majot pora I Corinthians 6:1 xv I Corinthians 6:7 ulai dibi†.” 6 Biswasi Khan Majot Bisar Kora
EN_NAG_00105	1CO_6_1	1 Corinthians	6	1	[English translation for 1 Corinthians 6:1]	Jitia apnikhan majote kotha namile, titia adharmik ukil khan logote faisla kori bole jabo pare, kintu Isor laga manu khan logot jabo napare?
EN_NAG_00106	1CO_6_2	1 Corinthians	6	2	[English translation for 1 Corinthians 6:2]	Nohoile bhi apnikhan najane naki pobitro manu khan he etu prithibi ke bisar koribo koi kene? Aru jodi etu prithibi ke apnikhan pora bisar koribo ase koile, apnikhan pora etu chutu kotha khan ke bisar koribo napare naki*?
EN_NAG_00107	1CO_6_3	1 Corinthians	6	3	[English translation for 1 Corinthians 6:3]	Apnikhan najane naki amikhan pora he sorgodoth khan ke bisar kori bole ase koi kene? Tinehoile etu jibon laga kotha to ki dorkar ase?
EN_NAG_00108	1CO_6_4	1 Corinthians	6	4	[English translation for 1 Corinthians 6:4]	Tinehoile, apnikhan majote namila kotha thakile, kele apnikhan dusra manu khan ke bisar kori bole diye jun khan girja te naam nai?
EN_NAG_00109	1CO_6_5	1 Corinthians	6	5	[English translation for 1 Corinthians 6:5]	Moi apnikhan sorom khila bole koi ase. Apnikhan majote kunbi gyaani manu nai naki, jun pora bhai khan majote jhagara faisla kori dibo paribo?
EN_NAG_00110	1CO_6_6	1 Corinthians	6	6	[English translation for 1 Corinthians 6:6]	Kintu ekjon biswasi pora tai laga bhai ke faisla ghor te loijai, aru ekjon abiswasi ke bisar kori bole diye!
EN_NAG_00111	1CO_6_7	1 Corinthians	6	7	[English translation for 1 Corinthians 6:7]	Etu karone, apnikhan to shuru pora pura hari jaise, kele koile apnikhan nijor uporte bisar kori ase. Manu khan pora apnikhan logot biya kaam korate dhorjo kora he bhal nohoi? † 5:13 Deu. 13:5. * 6:2 Dan. 7:22. I Corinthians 6:8 xvi I Corinthians 6:13 Nohoile bhi etu pora to manu khan pora apnikhan ke thogai diya he bhal nohoi?
EN_NAG_00112	1CO_6_8	1 Corinthians	6	8	[English translation for 1 Corinthians 6:8]	Kintu apnikhan nijor golti aru thoga baji kore, aru etu bhi nijor bhai khan ke!
EN_NAG_00113	1CO_6_9	1 Corinthians	6	9	[English translation for 1 Corinthians 6:9]	Nohoile bhi apnikhan najane naki dharmik nathaka manu khan to Isor laga rajyote jabole na paribo koi kene? Apnikhan dhoka nakhabi; letera kaam khan, nohoile bhi murti puja, nohoile bhi bebichari, nohoile bhi nijor gaw ke bikiri kora khan, nohoile mota-mota aru maiki-maiki biya kaam kora khan,
EN_NAG_00114	1CO_6_10	1 Corinthians	6	10	[English translation for 1 Corinthians 6:10]	nohoile chor ,lalchi, nisa pani kha khan, bodnam kora khan, manu ke thogai diya kaam khan, eneka kaam kora khan kunbi Isor laga rajyo sabole na paribo.
EN_NAG_00115	1CO_6_11	1 Corinthians	6	11	[English translation for 1 Corinthians 6:11]	Apnikhan poila te eneka thakisele. Kintu apnikhan ke dhulai kene sapha kori dise, apnikhan ke pobitro kori dise, apnikhan ke Probhu Jisu Khrista laga naam aru Isor laga Atma pora sapha kori dise. Bebichar Pora Polai Jabi
EN_NAG_00116	1CO_6_12	1 Corinthians	6	12	[English translation for 1 Corinthians 6:12]	“Ami nimite sob to niyom te ase,” kintu sob to labh thaka nohoi. “Ami nimite sob to niyom te ase,” kintu eku pora bhi ami uporte malik hobole nadibo.
EN_NAG_00117	1CO_6_13	1 Corinthians	6	13	[English translation for 1 Corinthians 6:13]	“Kha luwa khan to pet nimite ase, aru pet to kha luwa nimite ase,” kintu Isor pora duita bhi khotom kori dibo. Gaw to mangso itcha kaam nimite nohoi, kintu Probhu laga ase, aru Probhu to gaw laga ase. I Corinthians 6:14 xvii I Corinthians 7:1
EN_NAG_00118	1CO_6_14	1 Corinthians	6	14	[English translation for 1 Corinthians 6:14]	Etiya Isor to hosa pora bhi Probhu ke uthai dise, aru amikhan ke bhi Tai laga hokti pora uthai dibo.
EN_NAG_00119	1CO_6_15	1 Corinthians	6	15	[English translation for 1 Corinthians 6:15]	Apnikhan najane naki apnikhan laga gaw to Khrista laga bhag ase koi kene? Tinehoile moi Khrista laga bhag ke ulai dibo aru paap kaam laga bhag bonai dibo? Eneka to kitia bhi nahobi!
EN_NAG_00120	1CO_6_16	1 Corinthians	6	16	[English translation for 1 Corinthians 6:16]	Nohoile bhi apnikhan najane naki jitia ekjon bebichar mahila logote biya kaam kore tai duijon ekta sharir hoijai koi kene? Kilekoile Isor kotha te eneka likhi kene ase, “Duijon to ekta sharir hoi jabo†.”
EN_NAG_00121	1CO_6_17	1 Corinthians	6	17	[English translation for 1 Corinthians 6:17]	Kintu jun Probhu logote mili kene ase tai to Tai logote ekta atma hoijai.
EN_NAG_00122	1CO_6_18	1 Corinthians	6	18	[English translation for 1 Corinthians 6:18]	Bebichari kaam khan pora dur polai jabi! Sob paap juntu ekjon manu pora kore etu to gaw bahar te kora ase, kintu bebichari kora paap kaam to nijor gaw ke paap kori diye.
EN_NAG_00123	1CO_6_19	1 Corinthians	6	19	[English translation for 1 Corinthians 6:19]	Nohoile bhi apnikhan najane naki apnikhan laga gaw to Pobitro Atma laga girja ase, jun apuni bhitor te ase, aru Jun Isor pora apnikhan ke dise? Apnikhan to nijor laga nohoi,
EN_NAG_00124	1CO_7_20	1 Corinthians	7	20	[English translation for 1 Corinthians 7:20]	kele koile Isor pora daam dikene apnikhan ke kini loise. Etu karone Isor ke apnikhan laga gaw dwara mohima dibi. 7 Shadi Laga Niom
EN_NAG_00125	1CO_7_1	1 Corinthians	7	1	[English translation for 1 Corinthians 7:1]	Etiya juntu jinis khan nimite apnikhan amike likhise: “Ekjon mota manu pora ekjon mahila ke gaw-mangso te namilile he bhal ase.” † 6:16 Mark 10:8. I Corinthians 7:2 xviii I Corinthians 7:10
EN_NAG_00126	1CO_7_2	1 Corinthians	7	2	[English translation for 1 Corinthians 7:2]	Eneka hoile bhi, bebichari nakoribole nimite, sob mota laga nijor maiki thaki bole dibi, aru sob maiki laga nijor mota thaki bole dibi.
EN_NAG_00127	1CO_7_3	1 Corinthians	7	3	[English translation for 1 Corinthians 7:3]	Mota pora maiki ki bhal lage etu koribi: aru maiki bhi mota logote eneka koribi.
EN_NAG_00128	1CO_7_4	1 Corinthians	7	4	[English translation for 1 Corinthians 7:4]	Maiki to tai laga nijor gaw uporte adhikar nai, hoile bhi mota laga adhikar ase: aru eneka nisena mota bhi tai laga nijor gaw uporte adhikar nai, hoile bhi maiki laga adhikar ase.
EN_NAG_00129	1CO_7_5	1 Corinthians	7	5	[English translation for 1 Corinthians 7:5]	Ekjon-ekjon ke mana na koribi, ekta homoi nimite hoile monjur hoi kene thakibi, titia apnikhan nijor nimite prathana te mon dibole paribo; aru etu piche eke logote ahibi, titia Saitan pora apnikhan ke porikha nakoribo, apnikhan nijor pora nijorke rukhabole napara nimite.
EN_NAG_00130	1CO_7_6	1 Corinthians	7	6	[English translation for 1 Corinthians 7:6]	Hoile bhi ami etu niyom diya nisena he koi ase, hukum nisena nohoi.
EN_NAG_00131	1CO_7_7	1 Corinthians	7	7	[English translation for 1 Corinthians 7:7]	Kilekoile ami bhabi ase sob manu khan ami nisena hobo*. Hoile bhi sob manu logote thik pora Isor laga inam ase, ekjon eneka nisena, aru dusra utu nisena.
EN_NAG_00132	1CO_7_8	1 Corinthians	7	8	[English translation for 1 Corinthians 7:8]	Etu nimite ami shadi nakora aru bidhowa mahila khan ke koi ase, taikhan ami nisena thakile, etu he taikhan nimite bhal ase.
EN_NAG_00133	1CO_7_9	1 Corinthians	7	9	[English translation for 1 Corinthians 7:9]	Hoile bhi taikhan naparile, taikhan ke shadi kori bole dibi: kele koile itcha te thaka pora to shadi korile bhal ase.
EN_NAG_00134	1CO_7_10	1 Corinthians	7	10	[English translation for 1 Corinthians 7:10]	Aru shadi kora khan ke ami koi ase, etiya bhi ami nohoi, hoilebi Probhu koi ase, ekjon maiki tai laga mota ke chari kene jabole nalage * 7:7 Shadi nakora koi ase. I Corinthians 7:11 xix I Corinthians 7:18
EN_NAG_00135	1CO_7_11	1 Corinthians	7	11	[English translation for 1 Corinthians 7:11]	(kintu aru tai chari kene jaise koile, taike shadi nakori kene thaki bole dibi, nahoile tai laga mota logote wapas mili bole dibi), aru mota bhi tai laga maiki ke chari bole nadibi.
EN_NAG_00136	1CO_7_12	1 Corinthians	7	12	[English translation for 1 Corinthians 7:12]	Hoile bhi dusra khan sobke- Moi pora koi ase, Probhu pora nohoi- kunba bhai laga maiki ase jun biswasi nohoi, aru tai duijon thaki bole mon ase koile, tai to maiki ke chari bole nalage.
EN_NAG_00137	1CO_7_13	1 Corinthians	7	13	[English translation for 1 Corinthians 7:13]	Aru ekjon maiki jun laga mota biswasi nohoi, aru tai duijon thaki bole mon ase koile, tai to mota ke chari bole nalage.
EN_NAG_00138	1CO_7_14	1 Corinthians	7	14	[English translation for 1 Corinthians 7:14]	Kilekoile utu abiswasi mota to biswasi maiki pora pobitro hoijai, aru abiswas maiki bhi sapha kori loise. Eneka nohoile apnikhan laga bacha khan niyom pora moila hobo asele; hoile bhi etiya taikhan pobitro hoise.
EN_NAG_00139	1CO_7_15	1 Corinthians	7	15	[English translation for 1 Corinthians 7:15]	Kintu, jodi abiswas jon pora chari diye koile, taike jabo dibi. Ekjon bhai nahoile ekjon bhoini ke eku bandi kene rakha nohoi: hoile bhi Isor he amikhan ke shanti nimite matise.
EN_NAG_00140	1CO_7_16	1 Corinthians	7	16	[English translation for 1 Corinthians 7:16]	Kilekoile oh maiki, apuni jani ase apuni pora apuni laga mota ke bacha bole paribona nai? Nahoile apuni kineka pora jani ase, oh manu, apuni pora apnilaga maiki ke bacha bole paribona nai? Ki Nimite Apnikhan Ke Matise Eneka Thakibi
EN_NAG_00141	1CO_7_17	1 Corinthians	7	17	[English translation for 1 Corinthians 7:17]	Hoilebi Isor jineka dise sob manu ke, Probhu jineka pora sobke matise, eneka he taike bera bole dibi. Aru eneka pora ami sob girja khan te pobitro kotha koi thake.
EN_NAG_00142	1CO_7_18	1 Corinthians	7	18	[English translation for 1 Corinthians 7:18]	Kunba manu ke sunnot kora pichete he matise? Taike sunnot nakoribole nadibi. Kunba I Corinthians 7:19 xx I Corinthians 7:28 ke sunnot nohoikena matise? Taike sunnot hobole nadibi.
EN_NAG_00143	1CO_7_19	1 Corinthians	7	19	[English translation for 1 Corinthians 7:19]	Sunnot kora to eku nohoi, aru sunnot nakora bhi eku nohoi, hoile bhi ki dorkar ase koile Isor laga hukum khan mani kene thaka.
EN_NAG_00144	1CO_7_20	1 Corinthians	7	20	[English translation for 1 Corinthians 7:20]	Jun manu ke jineka matise taike eneka he thaki bole dibi.
EN_NAG_00145	1CO_7_21	1 Corinthians	7	21	[English translation for 1 Corinthians 7:21]	Apuni ekjon noukar thaka homoi te matise? Etu hisab na koribi: hoile bhi apuni ajad hobole parise koile, etu kori lobi.
EN_NAG_00146	1CO_7_22	1 Corinthians	7	22	[English translation for 1 Corinthians 7:22]	Kilekoile tai junke Probhu bhitor te matise, ekta noukar hoilebi, Probhu laga ajad manu ase. Eneka pora tai bhi jun ajad thaka ke matise, tai bhi Khrista laga noukar ase.
EN_NAG_00147	1CO_7_23	1 Corinthians	7	23	[English translation for 1 Corinthians 7:23]	Apnikhan ke Isor pora ekta daam tirai kene kinise; apnikhan manu khan laga noukar nahobi.
EN_NAG_00148	1CO_7_24	1 Corinthians	7	24	[English translation for 1 Corinthians 7:24]	Bhai khan, sob manu ke, jineka taike matise, Isor logote eneka he thakibi. Kumari Mahila khan Aru Bidhowa Mahila khan
EN_NAG_00149	1CO_7_25	1 Corinthians	7	25	[English translation for 1 Corinthians 7:25]	Etiya kumari mahila khan laga kotha nimite Probhu pora ami logote eku bhi hukum diya nai. Eneka hoilebi ami laga bhabona di ase, ekjon hoi kene jun biswasi huwa nimite Probhu pora daya paise.
EN_NAG_00150	1CO_7_26	1 Corinthians	7	26	[English translation for 1 Corinthians 7:26]	Etu nimite, ahibole din laga digdar nimite etu bhal ase, ekjon manu kineka ase eneka he thaki bole.
EN_NAG_00151	1CO_7_27	1 Corinthians	7	27	[English translation for 1 Corinthians 7:27]	Apuni ekjon maiki logot bandi kene ase? Khuli bole nabisaribi. Apuni ekjon maiki pora khuli kene ase? Ekjon maiki nabisaribi.
EN_NAG_00152	1CO_7_28	1 Corinthians	7	28	[English translation for 1 Corinthians 7:28]	Hoile bhi apuni shadi korise koile, apuni paap kora nohoi; aru ekta kumari pora shadi I Corinthians 7:29 xxi I Corinthians 7:35 korise koile, tai paap kora nai. Eneka hoile bhi eitu khan mangso te digdar pabo:aru ami apuni khan etu digdar pora bacha bole itcha kori ase.
EN_NAG_00153	1CO_7_29	1 Corinthians	7	29	[English translation for 1 Corinthians 7:29]	Hoile bhi etu ami koi ase, bhai khan, homoi komti hoise: eneka thakibi, jineka jun khan maiki ase taikhan bhi maiki nathaka nisena;
EN_NAG_00154	1CO_7_30	1 Corinthians	7	30	[English translation for 1 Corinthians 7:30]	Aru taikhan jun khan kandi ase, jineka taikhan kanda nai; aru taikhan jun khan khushi pai ase, jineka taikhan khushi pa-a nai; aru taikhan jun khan kini ase, jineka taikhan laga eku nai;
EN_NAG_00155	1CO_7_31	1 Corinthians	7	31	[English translation for 1 Corinthians 7:31]	aru taikhan jun khan etu prithibi ke cholai ase, taikhan etu ke nachola nisena. Kilekoile etu prithibi thaka to jai-jai ase.
EN_NAG_00156	1CO_7_32	1 Corinthians	7	32	[English translation for 1 Corinthians 7:32]	Hoile bhi, apnikhan chinta pora ajad thakibi. Tai jun shadi kora nai utu khan nimite bhabi ase juntu Probhu laga ase, kineka pora tai Probhu ke khushi kori bole paribo.
EN_NAG_00157	1CO_7_33	1 Corinthians	7	33	[English translation for 1 Corinthians 7:33]	Hoile bhi tai jun shadi kori kene ase tai kineka pora tai laga maiki ke khushi koribo etu nimite bhabi thake, aru tai laga mon aru bhabona dui bhag hoijai. Ekjon shadi nakora nohoile kumari mahila
EN_NAG_00158	1CO_7_34	1 Corinthians	7	34	[English translation for 1 Corinthians 7:34]	to khali Probhu laga kaam nimite bhabi thake, etu nimite tai gaw aru atma duita te bhi pobitro thake. Hoile bhi tai jun shadi kori kene ase prithibi laga jinis nimite bhabi ase, kineka pora tai tai laga mota ke khushi koribo.
EN_NAG_00159	1CO_7_35	1 Corinthians	7	35	[English translation for 1 Corinthians 7:35]	Aru etu ami apnikhan laga nijor labh nimite koi ase, apnikhan uporte ekta phang rakha nohoi, hoile bhi juntu sabole sundur ase etu hoi thakibo nimite, aru ta te apnikhan mon ulta nohoikena Probhu phine mon dibole I Corinthians 7:36 xxii I Corinthians 8:1 paribo.
EN_NAG_00160	1CO_7_36	1 Corinthians	7	36	[English translation for 1 Corinthians 7:36]	Hoile bhi jodi kunba mota bhabi ase tai shadi kori bole thaka kumari mahila logote thik niyom pora thakibo napare,- jodi kumari mahila to shadi kori bole umor bisi hoi ase koile- tai laga itcha nisena kori bole dibi. Tai paap kora nohoi: taikhan ke shadi kori bole dibi.
EN_NAG_00161	1CO_7_37	1 Corinthians	7	37	[English translation for 1 Corinthians 7:37]	Hoile bhi tai jun mon bhitor te thik khara ase, aru taike dorkar nai, aru tai nijor bhabona te takot ase, aru tai monte mani loise tai shadi nakori kene thakibo, tai to ekdom thik kori ase.
EN_NAG_00162	1CO_7_38	1 Corinthians	7	38	[English translation for 1 Corinthians 7:38]	Etu nimite tai jun shadi kori ase, bhal kori ase; hoilebi tai jun shadi nakore, tai bisi bhal kori ase.
EN_NAG_00163	1CO_7_39	1 Corinthians	7	39	[English translation for 1 Corinthians 7:39]	Ekjon maiki tai laga mota jinda thaka tak tai logote niyom pora bandi kene ase; hoilebi tai laga mota morise koile, tai junke khushi ase eitu ke shadi kori bole azadi ase; hoile bhi khali Probhu te.
EN_NAG_00164	1CO_8_40	1 Corinthians	8	40	[English translation for 1 Corinthians 8:40]	Hoilebi tai eneka thakise koile he khushi thakibo, ami laga hisab te. Aru ami etu bhi bhabi ase ami logote Isor laga Atma ase. 8 Murti Puja Korate Kha Luwa
EN_NAG_00165	1CO_8_1	1 Corinthians	8	1	[English translation for 1 Corinthians 8:1]	Etiya, murti khan ke kha luwa laga bolidan diya kotha juntu apnikhan hudise, etu laga likhibo: Amikhan jani ase amikhan sob logote gyaan ase. Kintu gyaan to manu ke phutani kori diye, hoile bhi morom to manu khan ke bonai diye. I Corinthians 8:2 xxiii I Corinthians 8:10
EN_NAG_00166	1CO_8_2	1 Corinthians	8	2	[English translation for 1 Corinthians 8:2]	Jodi kunba ekjon kiba jani ase koi kene bhabe, tai asol te janibole thaka to eku bhi jana nai.
EN_NAG_00167	1CO_8_3	1 Corinthians	8	3	[English translation for 1 Corinthians 8:3]	Kintu jun Isor ke morom kore, etu manu ke Isor pora jani ase.
EN_NAG_00168	1CO_8_4	1 Corinthians	8	4	[English translation for 1 Corinthians 8:4]	Tinehoile, murti ke bolidan diya laga kha luwa kora: Amikhan jani ase etu prithibi te murti to eku nai aru amikhan jani ase khali ekjon Isor he ase*.
EN_NAG_00169	1CO_8_5	1 Corinthians	8	5	[English translation for 1 Corinthians 8:5]	Kilekoile isor khan bisi thakile bhi, sorgote nohoile prithibi te, jineka bisi “isor khan” aru “probhukhan” ase,
EN_NAG_00170	1CO_8_6	1 Corinthians	8	6	[English translation for 1 Corinthians 8:6]	hoile bhi amikhan nimite to ekjon Baba Isor he ase, sob to Tai pora he ahise aru Tai nimite amikhan jinda ase, aru ekjon Probhu Jisu Khrista, jun karone he sob jinis ase, aru jun karone amikhan jinda ase†.
EN_NAG_00171	1CO_8_7	1 Corinthians	8	7	[English translation for 1 Corinthians 8:7]	Kineka hoile bhi, etu gyaan to sob jon bhitor te nohoi. Hoile bhi, kunba to poila te murti khan ke bisi mani kene thakise, etu nimite taikhan murti ke bolidan diya laga kha luwa nisena bhabikena khai diye; etu nimite taikhan laga bhabona komjur aru letera hoi kene ase.
EN_NAG_00172	1CO_8_8	1 Corinthians	8	8	[English translation for 1 Corinthians 8:8]	Kintu kha luwa pora amikhan ke Isor age te dikhai nadibo. Amikhan nakhaile biya hoi najai, nohoile bhi khai le bhal ase eneka hoi najai.
EN_NAG_00173	1CO_8_9	1 Corinthians	8	9	[English translation for 1 Corinthians 8:9]	Kintu hoshiar hoi kene thakibi apuni laga etu ajadi nimite dusra manu khan karone komjur kori diya porikha hobole nadibi.
EN_NAG_00174	1CO_8_10	1 Corinthians	8	10	[English translation for 1 Corinthians 8:10]	Kilekoile jodi kunba pora etu gyaan thaka manu ke murti ke diya laga kha luwa khai * 8:4 Deu. 4:39. † 8:6 John 1:3; Rom. 11:36. I Corinthians 8:11 xxiv I Corinthians 9:5 thaka dikhise koile, utu dimag komjur thaka manu to murti ke bolidan diya kha luwa khabole sikhi lobo nohoi?
EN_NAG_00175	1CO_8_11	1 Corinthians	8	11	[English translation for 1 Corinthians 8:11]	Etu nimite ekjon jun komjur ase, utu bhai nimite jun Khrista jibon di dise, apuni laga kaam dikhi kene tai nosto hoi jaise.
EN_NAG_00176	1CO_8_12	1 Corinthians	8	12	[English translation for 1 Corinthians 8:12]	Etu karone, jitia apnikhan bhai khan laga age te paap kaam kori kene taikhan laga komjur bhabona ke ghao kori diye, apnikhan to Khrista age te paap hoise.
EN_NAG_00177	1CO_9_13	1 Corinthians	9	13	[English translation for 1 Corinthians 9:13]	Etu karone, jodi kha luwa nimite bhai khan porikha te giri jai, tinehoile ami mangso bhi nakhabo, titia moi pora ami nimite ami laga bhai khan ke porikha te giribole nadibo. 9 Paul Nijor Laga Agya Chari Diya
